time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-6.495147116230867,1.561841992905003,22.110698346931837,0.05805213363946482,0.31633453679219414,0.0,-5.655420564112424,1.2349682195979608,5.33585896138652,-0.008785444612406313,0.13983792627440264,0.0,476.51654662863007,477.5869909944644,475.51011542536423,476.49758238433486
3.660000000000003,-6.841745312198554,1.6370816904188314,22.433463628557433,0.057987878357878664,0.32544799216193177,0.0,-5.898567189306915,1.2728958170177243,5.421490389224997,0.011072783449281465,0.16892332681748154,0.0,487.37109154570925,489.55946254009353,487.3159917491951,488.79850308383936
3.720000000000003,-7.203280677873828,1.7146128000958945,22.761629558739575,0.058950101606318306,0.3359151883602882,0.0,-6.153420537586709,1.3114466158792557,5.515643089503577,0.024469636992824624,0.18368339444700496,0.0,492.8700628544728,493.9857523411375,494.1086157157883,495.0953934552593
3.780000000000003,-7.577674393937366,1.7940183517935113,23.087703304876918,0.060176395780208836,0.3467846939476633,0.0,-6.327371566812752,1.335476995616433,5.353412416908418,0.01082469873745935,0.17556789357497857,0.0,414.9657016207397,414.2867418307356,412.95066388632125,411.74489463935214
3.840000000000003,-7.963306183325064,1.8749759893384483,23.405671779675046,0.060276139848150834,0.3571424336980238,0.0,-6.52796933278705,1.3631071483750046,5.2450646335956455,-0.03181195231324176,0.16599708405197763,0.0,433.75096639572064,432.9756176704296,434.01183491066405,430.41736411343777
3.900000000000003,-8.36082153785193,1.9575223669694302,23.716131740369484,0.05786349600138241,0.36717226186610663,0.0,-6.72350966298982,1.3882683907840467,5.103347846005293,-0.06778484982951852,0.16939769800038962,0.0,421.9451483103971,422.26703416745164,423.728291553212,420.62215213671817
3.960000000000003,-8.771873454730757,2.0417702842467484,24.022180730211897,0.05335537679061275,0.3778327881607746,0.0,-6.97909446389197,1.4195355997783519,5.0970269339692775,-0.09687836213017753,0.19049944513960093,0.0,467.518298209026,469.1882367422895,470.20893233449215,467.94455283143907
4.020000000000002,-9.196220745097781,2.1274997649806298,24.322032564629442,0.0476254466624777,0.38967173709169156,0.0,-7.166928545238842,1.437751350062702,4.898006968912353,-0.09287535398697415,0.20829098641833232,0.0,403.9779280251933,405.6213591767446,404.591853153172,404.943474128123
4.080000000000001,-9.634095559380768,2.214478617161701,24.61483187623767,0.04251191709701452,0.4017898254262917,0.0,-7.42990550748846,1.4610240800172756,4.860667106756369,-0.07317034198789032,0.1847185135094033,0.0,462.0531049427743,460.22832755192377,461.87270479964525,463.41876971199275
4.14,-10.087419939564688,2.3027051313759186,24.90389665205155,0.038448063158355694,0.41365882853477487,0.0,-7.681907471510318,1.4794834639821175,4.773826599268732,-0.058621028329961106,0.21588455635340392,0.0,447.5735444634182,450.1403943027596,446.85381476290127,448.0351396673246
4.199999999999998,-10.55699724738661,2.392047259354683,25.189629236286027,0.0353601323883348,0.4265791223011064,0.0,-7.971657324794167,1.4982332509880514,4.748940553175087,-0.040037086445689034,0.21422463265144362,0.0,471.4299929319252,471.34456882416,470.5900465355525,472.0251392975794
4.259999999999997,-11.043053691225628,2.48236598567116,25.47111725872187,0.03363912994139184,0.44000989838436766,0.0,-8.231299673637555,1.5121978490591363,4.632890461983554,-0.012361915036516544,0.23824936638754177,0.0,443.51589041345164,445.53420988041114,442.95615711909926,445.22656276968956
4.319999999999996,-11.545579845443273,2.5735385202896226,25.746819087439288,0.03268793464936781,0.45542629268857393,0.0,-8.520656389207822,1.5267566736550597,4.555518638628664,-0.023955687411136413,0.2798437534813388,0.0,458.5933904492949,461.94779093763293,461.0290918294419,460.11194586116164
4.379999999999995,-12.065625689233265,2.665549915265908,26.017394948326913,0.03126846290509544,0.47200837949742525,0.0,-8.815343935756726,1.5401149617053147,4.461899752855461,-0.023068835024694416,0.268330352701932,0.0,459.25453025307644,458.4146362942858,458.91709900832507,458.9874707975948
4.439999999999993,-12.60663252950795,2.7585125799669,26.287928005780202,0.030246343435448964,0.4881480050188669,0.0,-9.219041737982824,1.5584034598091996,4.552429057619321,-0.007095180579010556,0.27028571606341406,0.0,522.183780019438,522.3813927332959,521.8642015912103,522.9783952615047
4.499999999999992,-13.167517188789335,2.8522774643582056,26.55477209301447,0.030017231532242228,0.504371812126907,0.0,-9.478304610886324,1.5670331529767068,4.341305844697514,0.002039716251616757,0.27061749220412845,0.0,428.06842164109537,428.17354399479973,428.754932446534,429.5306926675807
4.559999999999991,-13.745560342901214,2.9466237493228586,26.811175717441387,0.029694651122345483,0.5209891608183295,0.0,-9.790841254116529,1.5777760221920532,4.203599864242779,-0.02746171216310018,0.28728973699497623,0.0,457.45198563891825,458.85270459993603,459.2950271208485,456.94850065039134
4.6199999999999894,-14.342423580498494,3.04158511676788,27.058679957471764,0.02830907491356882,0.5377839797675366,0.0,-10.10565108296516,1.587439346276171,4.04463791650409,-0.015540576246508873,0.25811449342120124,0.0,457.03520401608336,454.77916974857465,454.0408076017586,454.9965068722897
4.679999999999988,-14.957850394613327,3.1370718063019267,27.295377523413805,0.027083679948405326,0.553347322707614,0.0,-10.4096411445118,1.5953348517988302,3.8436970057758955,-0.03261775303220393,0.26181835362436895,0.0,445.0286711717876,445.399373787222,444.4099933678458,443.00746298018055
4.739999999999987,-15.5897012328186,3.2329177114050918,27.51642667875704,0.02456275261100238,0.5688756085507416,0.0,-10.653384311058945,1.5994161901323667,3.5239343501538594,-0.07785122410438057,0.2519866080384562,0.0,402.6726439837651,401.85685940434735,403.8836496918222,399.77949150979754
4.799999999999986,-16.236886741408505,3.328994393683717,27.71883070233257,0.020792488578185164,0.5845091808532583,0.0,-10.920747052657017,1.6029269847365437,3.221883434616106,-0.04296468738624326,0.27373244571815275,0.0,410.6814603459421,412.6799470408715,409.5088708174838,412.59803434261687
4.859999999999984,-16.901506135518748,3.4252799080702414,27.90460090684768,0.018735848237771968,0.6007674662694056,0.0,-11.234326785592328,1.6064329002005875,2.9687468424578274,-0.020946113676830632,0.2647980274654587,0.0,435.18348265460696,434.51056212052464,432.1903119818888,434.04227340771274
4.919999999999983,-17.584609074392297,3.521734081330938,28.074032976459698,0.017495010797094146,0.6168277332198056,0.0,-11.536922324417795,1.6086160692273677,2.6774520031483555,-0.020154911357110318,0.27286291575466487,0.0,423.06801740916717,423.8381517506541,423.3409932252173,423.40908945218507
4.979999999999982,-18.287228266671256,3.618328561328968,28.22724747558463,0.01610792856572285,0.6330708942294043,0.0,-11.884679355098463,1.6110916723609778,2.4275233492324895,-0.029822373481632417,0.26605671983010126,0.0,445.1654315515874,444.68182718512867,444.12164943866975,443.3276413915249
5.0399999999999805,-19.01027929500973,3.715034586757801,28.36417242762085,0.014082626507552654,0.648772563602714,0.0,-12.218071329503962,1.6123228250073536,2.134688178732035,-0.04308406528123621,0.25113741541943274,0.0,433.36847528984987,432.1828335647455,433.95140824111735,432.8357641154773
